authorization_country,substance_name,mpid,package_id,medicinal_product_name,MA_holder,MA_number,spc_fi,spc_sv,basis_substance,reference_substance,formname_fi,formname_sv,formname_en,spor_form_list,spor_form,manufactureddoseform,route_of_admin_fi,route_of_admin_sv,route_of_admin_en,route_of_admin_spor_id,edqm_roa_id,strength_with_unit,ingredient_quantity_operator,ingredient_base_strength,ingredient_strength_min,ingredient_strength_max,strength_unit_fi,strength_unit_sv,strength_unit_en,reference_substance_strength,code,free_form_package_size,legal_status_for_supply
FIN,Metformin hydrochloride,56731,195734,Metformin Zentiva,"Zentiva, k.s.",38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"500,00",,,mg,mg,mg,,A10BA02,90,R
FIN,Metformin hydrochloride,56731,195735,Metformin Zentiva,"Zentiva, k.s.",38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"500,00",,,mg,mg,mg,,A10BA02,100,R
FIN,Metformin hydrochloride,56731,195736,Metformin Zentiva,"Zentiva, k.s.",38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"500,00",,,mg,mg,mg,,A10BA02,120,R
FIN,Metformin hydrochloride,56731,195737,Metformin Zentiva,"Zentiva, k.s.",38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"500,00",,,mg,mg,mg,,A10BA02,180,R
FIN,Metformin hydrochloride,56731,195738,Metformin Zentiva,"Zentiva, k.s.",38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"500,00",,,mg,mg,mg,,A10BA02,300,R
FIN,Metformin hydrochloride,56731,204629,Metformin Zentiva,"Zentiva, k.s.",38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"500,00",,,mg,mg,mg,,A10BA02,50,R
FIN,Metformin hydrochloride,56731,204630,Metformin Zentiva,"Zentiva, k.s.",38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"500,00",,,mg,mg,mg,,A10BA02,400,R
FIN,Metformin hydrochloride,56731,204631,Metformin Zentiva,"Zentiva, k.s.",38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38089,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"500,00",,,mg,mg,mg,,A10BA02,500,R
FIN,Metformin hydrochloride,56734,195741,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,30,R
FIN,Metformin hydrochloride,56734,195742,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,56,R
FIN,Metformin hydrochloride,56734,195743,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,80,R
FIN,Metformin hydrochloride,56734,195745,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,60,R
FIN,Metformin hydrochloride,56734,195746,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,90,R
FIN,Metformin hydrochloride,56734,195747,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,100,R
FIN,Metformin hydrochloride,56734,195748,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,120,R
FIN,Metformin hydrochloride,56734,195749,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,180,R
FIN,Metformin hydrochloride,56734,204632,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,40,R
FIN,Metformin hydrochloride,56734,204633,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,50,R
FIN,Metformin hydrochloride,56734,204634,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,200,R
FIN,Metformin hydrochloride,56734,204635,Metformin Zentiva,"Zentiva, k.s.",38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38090,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"850,00",,,mg,mg,mg,,A10BA02,500,R
FIN,Metformin hydrochloride,56737,195753,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,30,R
FIN,Metformin hydrochloride,56737,195754,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,60,R
FIN,Metformin hydrochloride,56737,195755,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,80,R
FIN,Metformin hydrochloride,56737,195757,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,90,R
FIN,Metformin hydrochloride,56737,195758,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,100,R
FIN,Metformin hydrochloride,56737,195759,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,120,R
FIN,Metformin hydrochloride,56737,195760,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,180,R
FIN,Metformin hydrochloride,56737,204636,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,28,R
FIN,Metformin hydrochloride,56737,204637,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,50,R
FIN,Metformin hydrochloride,56737,204638,Metformin Zentiva,"Zentiva, k.s.",38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38091,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"1000,00",,,mg,mg,mg,,A10BA02,56,R
FIN,Metformin hydrochloride,29358,100206,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,28,R
FIN,Metformin hydrochloride,29358,100207,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,30,R
FIN,Metformin hydrochloride,29358,100208,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,50,R
FIN,Metformin hydrochloride,29358,100209,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,56,R
FIN,Metformin hydrochloride,29358,100210,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,60,R
FIN,Metformin hydrochloride,29358,100211,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,84,R
FIN,Metformin hydrochloride,29358,100212,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,90,R
FIN,Metformin hydrochloride,29358,100213,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,100,R
FIN,Metformin hydrochloride,29358,100214,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,120,R
FIN,Metformin hydrochloride,29358,100215,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,180,R
FIN,Metformin hydrochloride,29358,100216,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,250,R
FIN,Metformin hydrochloride,29358,100217,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,270,R
FIN,Metformin hydrochloride,29358,100220,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,28,R
FIN,Metformin hydrochloride,29358,100221,Oramet,Sandoz A/S,24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=24053,Metformin hydrochloride,,"tabletti, kalvopäällysteinen",filmdragerad tablett,film-coated tablet,200000000004,100000073665,film-coated tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,500 mg,,"500,0",,,mg,mg,mg,,A10BA02,30,R
