authorization_country,vtm_name,samv2_amp_id,medicinal_product_name,company,amppname,cnk_pub,cti_ext,abbrevname,name_abbrev_fr,packdisplayvalue,espc_nl,espc_fr,marketingauthorisationholder,distributor,basis_substance,substance_modifier,formname,edqmform,edqmid,snomedid,abbrform_nl,abbrform_fr,manufactureddoseform,adm_doseform,roa_nl,roa_en,edqm_roa_nl,edqm_roa_id,baseofstrength,strenght_nominator_value_low_limit,strength_nominator_unit,strenght_nominator_value_high_limit,strengthunitucum,strenght_denominator_value_low_limit,strength_denominator_unit,strengthdenomunitucum,atc,ddd,ddu,dddpropackage,vmp_name,vmpgroupname
BEL,tramadol,3615,Tramadol Sandoz tabl. verl. afgifte 100 mg,Sandoz,Tramadol Sandoz tabl. verl. afgifte 60 x 100 mg,1784099,235557-05,Tramadol Sandoz tabl. verl. afgifte 60x 100mg,Tramadol Sandoz compr. lib. prol. 60x 100mg,60,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE235557&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE235557&leafletType=rcp,SAM2,SAM2,tramadol,,tablet met verlengde afgifte,Tablet met verlengde afgifte,10226000,SAM2,# tabl. verl. afgifte,compr. lib. prol. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,100,mg,NULL,mg,NULL,NULL,NULL,N02AX02,300,mg,,tramadol hydrochloride 100 mg tablet met gereguleerde afgifte (or.) [2 toed.momenten/d.],tramadol oraal (gereg. afgifte) 100 mg [2 toed.momenten/d.]
BEL,omeprazol,3565,Omeprazol Mylan harde maagsapresist. caps. 40 mg,Mylan,Omeprazole Mylan harde maagsapresist. caps. 100 x 40 mg (UD),3342847,496062-08,Omeprazole Mylan harde maagsapresist. caps. 100x 40mg (UD),Omeprazole Mylan gél. gastro-résist. 100x 40mg (UD),100,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE496062&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE496062&leafletType=rcp,SAM2,SAM2,omeprazol,,"maagsapresistente capsule, hard","Maagsapresistente capsule, hard",10212000,SAM2,# harde maagsapresist. caps.,gél. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,40,mg,NULL,mg,NULL,NULL,NULL,NULL,NULL,NULL,,omeprazol 40 mg maagsapresistente capsule (or.),omeprazol oraal 40 mg
BEL,omeprazol,3565,Omeprazol Mylan harde maagsapresist. caps. 40 mg,Mylan,Omeprazol Mylan harde maagsapresist. caps. 100 x 40 mg,2417756,233125-11,Omeprazol Mylan harde maagsapresist. caps. 100x 40mg,Omeprazol Mylan gél. gastro-résist. 100x 40mg,100,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233125&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233125&leafletType=rcp,SAM2,SAM2,omeprazol,,"maagsapresistente capsule, hard","Maagsapresistente capsule, hard",10212000,SAM2,# harde maagsapresist. caps.,gél. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,40,mg,NULL,mg,NULL,NULL,NULL,A02BC01,20,mg,,omeprazol 40 mg maagsapresistente capsule (or.),omeprazol oraal 40 mg
BEL,omeprazol,3565,Omeprazol Mylan harde maagsapresist. caps. 40 mg,Mylan,Omeprazol Mylan harde maagsapresist. caps. 28 x 40 mg,1712231,233125-04,Omeprazol Mylan harde maagsapresist. caps. 28x 40mg,Omeprazol Mylan gél. gastro-résist. 28x 40mg,28,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233125&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233125&leafletType=rcp,SAM2,SAM2,omeprazol,,"maagsapresistente capsule, hard","Maagsapresistente capsule, hard",10212000,SAM2,# harde maagsapresist. caps.,gél. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,40,mg,NULL,mg,NULL,NULL,NULL,A02BC01,20,mg,,omeprazol 40 mg maagsapresistente capsule (or.),omeprazol oraal 40 mg
BEL,omeprazol,3565,Omeprazol Mylan harde maagsapresist. caps. 40 mg,Mylan,Omeprazol Mylan harde maagsapresist. caps. 56 x 40 mg,2119584,233125-07,Omeprazol Mylan harde maagsapresist. caps. 56x 40mg,Omeprazol Mylan gél. gastro-résist. 56x 40mg,56,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233125&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233125&leafletType=rcp,SAM2,SAM2,omeprazol,,"maagsapresistente capsule, hard","Maagsapresistente capsule, hard",10212000,SAM2,# harde maagsapresist. caps.,gél. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,40,mg,NULL,mg,NULL,NULL,NULL,A02BC01,20,mg,,omeprazol 40 mg maagsapresistente capsule (or.),omeprazol oraal 40 mg
BEL,omeprazol,3564,Omeprazol Mylan harde maagsapresist. caps. 10 mg,Mylan,Omeprazol Mylan harde maagsapresist. caps. 100 x 10 mg,2417731,233116-11,Omeprazol Mylan harde maagsapresist. caps. 100x 10mg,Omeprazol Mylan gél. gastro-résist. 100x 10mg,100,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233116&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233116&leafletType=rcp,SAM2,SAM2,omeprazol,,"maagsapresistente capsule, hard","Maagsapresistente capsule, hard",10212000,SAM2,# harde maagsapresist. caps.,gél. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,10,mg,NULL,mg,NULL,NULL,NULL,A02BC01,20,mg,,omeprazol 10 mg maagsapresistente capsule (or.),omeprazol oraal 10 mg
BEL,omeprazol,3564,Omeprazol Mylan harde maagsapresist. caps. 10 mg,Mylan,Omeprazol Mylan harde maagsapresist. caps. 28 x 10 mg,1712215,233116-04,Omeprazol Mylan harde maagsapresist. caps. 28x 10mg,Omeprazol Mylan gél. gastro-résist. 28x 10mg,28,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233116&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233116&leafletType=rcp,SAM2,SAM2,omeprazol,,"maagsapresistente capsule, hard","Maagsapresistente capsule, hard",10212000,SAM2,# harde maagsapresist. caps.,gél. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,10,mg,NULL,mg,NULL,NULL,NULL,A02BC01,20,mg,,omeprazol 10 mg maagsapresistente capsule (or.),omeprazol oraal 10 mg
BEL,omeprazol,3564,Omeprazol Mylan harde maagsapresist. caps. 10 mg,Mylan,Omeprazol Mylan harde maagsapresist. caps. 56 x 10 mg,1712249,233116-07,Omeprazol Mylan harde maagsapresist. caps. 56x 10mg,Omeprazol Mylan gél. gastro-résist. 56x 10mg,56,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233116&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE233116&leafletType=rcp,SAM2,SAM2,omeprazol,,"maagsapresistente capsule, hard","Maagsapresistente capsule, hard",10212000,SAM2,# harde maagsapresist. caps.,gél. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,10,mg,NULL,mg,NULL,NULL,NULL,A02BC01,20,mg,,omeprazol 10 mg maagsapresistente capsule (or.),omeprazol oraal 10 mg
BEL,diclofenac,3538,Diclofenac Apotex tabl. verl. afgifte 75 mg,Apotex,Diclofenac Apotex tabl. verl. afgifte 60 x 75 mg,1694777,232382-01,Diclofenac Apotex tabl. verl. afgifte 60x 75mg,Diclofenac Apotex compr. lib. prol. 60x 75mg,60,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE232382&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE232382&leafletType=rcp,SAM2,SAM2,diclofenac,,tablet met verlengde afgifte,Tablet met verlengde afgifte,10226000,SAM2,# tabl. verl. afgifte,compr. lib. prol. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,75,mg,NULL,mg,NULL,NULL,NULL,M01AB05,100,mg,,diclofenac natrium 75 mg tablet met gereguleerde afgifte (or.),diclofenac oraal (gereg. afgifte) 75 mg
BEL,enoxaparine,3504,Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 15 000 IE anti-Xa / 1 ml,Sanofi Belgium,Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10 x 15 000 IE anti-Xa / 1 ml,1708619,230185-02,Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10x 15000IE anti-Xa/1ml,Clexane sol. inj. i.v./s.c. [ser. préremplie] 10x 15000UI anti-Xa/1ml,10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE230185&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE230185&leafletType=rcp,SAM2,SAM2,enoxaparine,,oplossing voor injectie in een voorgevulde spuit,Oplossing voor injectie in een voorgevulde spuit,50060300,SAM2,inj. oploss. #,sol. inj. #,?,?,intraveneus gebruik/subcutaan gebruik,intravenous use/subcutaneous use,Intraveneus gebruik/Subcutaan gebruik,20045000/20066000,,15000,[anti'Xa'U],NULL,[anti'Xa'U],1,mL,mL,B01AB05,2000,E,,enoxaparine natrium 15 000 IE anti-Xa / 1 ml oplossing voor injectie (i.v./s.c.),enoxaparine injectie 15 000 IE anti-Xa / 1 ml
BEL,enoxaparine,3504,Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 15 000 IE anti-Xa / 1 ml,Sanofi Belgium,Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10 x 15 000 IE anti-Xa / 1 ml [met automatisch veiligheidssysteem],3521168,230185-09,Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10x 15000IE anti-Xa/1ml [met automatisch veiligheidssysteem],Clexane sol. inj. i.v./s.c. [ser. préremplie] 10x 15000UI anti-Xa/1ml [avec système de sécurité automatique],10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE230185&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE230185&leafletType=rcp,SAM2,SAM2,enoxaparine,,oplossing voor injectie in een voorgevulde spuit,Oplossing voor injectie in een voorgevulde spuit,50060300,SAM2,inj. oploss. #,sol. inj. #,?,?,intraveneus gebruik/subcutaan gebruik,intravenous use/subcutaneous use,Intraveneus gebruik/Subcutaan gebruik,20045000/20066000,,15000,[anti'Xa'U],NULL,[anti'Xa'U],1,mL,mL,NULL,NULL,NULL,,enoxaparine natrium 15 000 IE anti-Xa / 1 ml oplossing voor injectie (i.v./s.c.),enoxaparine injectie 15 000 IE anti-Xa / 1 ml
BEL,enoxaparine,3503,"Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 12 000 IE anti-Xa / 0,8 ml",Sanofi Belgium,"Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10 x 12 000 IE anti-Xa / 0,8 ml",2266070,230176-02,"Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10x 12000IE anti-Xa/0,8ml","Clexane sol. inj. i.v./s.c. [ser. préremplie] 10x 12000UI anti-Xa/0,8ml",10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE230176&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE230176&leafletType=rcp,SAM2,SAM2,enoxaparine,,oplossing voor injectie in een voorgevulde spuit,Oplossing voor injectie in een voorgevulde spuit,50060300,SAM2,inj. oploss. #,sol. inj. #,?,?,intraveneus gebruik/subcutaan gebruik,intravenous use/subcutaneous use,Intraveneus gebruik/Subcutaan gebruik,20045000/20066000,,12000,[anti'Xa'U],NULL,[anti'Xa'U],"0,8",mL,mL,B01AB05,2000,E,,"enoxaparine natrium 12 000 IE anti-Xa / 0,8 ml oplossing voor injectie (i.v./s.c.)","enoxaparine injectie 12 000 IE anti-Xa / 0,8 ml"
BEL,enoxaparine,3503,"Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 12 000 IE anti-Xa / 0,8 ml",Sanofi Belgium,"Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10 x 12 000 IE anti-Xa / 0,8 ml [met automatisch veiligheidssysteem]",3521150,230176-09,"Clexane inj. oploss. i.v./s.c. [voorgev. spuit] 10x 12000IE anti-Xa/0,8ml [met automatisch veiligheidssysteem]","Clexane sol. inj. i.v./s.c. [ser. préremplie] 10x 12000UI anti-Xa/0,8ml [avec système de sécurité automatique]",10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE230176&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE230176&leafletType=rcp,SAM2,SAM2,enoxaparine,,oplossing voor injectie in een voorgevulde spuit,Oplossing voor injectie in een voorgevulde spuit,50060300,SAM2,inj. oploss. #,sol. inj. #,?,?,intraveneus gebruik/subcutaan gebruik,intravenous use/subcutaneous use,Intraveneus gebruik/Subcutaan gebruik,20045000/20066000,,12000,[anti'Xa'U],NULL,[anti'Xa'U],"0,8",mL,mL,NULL,NULL,NULL,,"enoxaparine natrium 12 000 IE anti-Xa / 0,8 ml oplossing voor injectie (i.v./s.c.)","enoxaparine injectie 12 000 IE anti-Xa / 0,8 ml"
BEL,ibuprofen,3473,Perdofemina filmomh. tabl. 400 mg,Johnson & Johnson Consumer,Perdofemina filmomh. tabl. 30 x 400 mg,2718203,228453-02,Perdofemina filmomh. tabl. 30x 400mg,Perdofemina compr. pellic. 30x 400mg,30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE228453&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE228453&leafletType=rcp,SAM2,SAM2,ibuprofen,ibuprofen lysine,filmomhulde tablet,Filmomhulde tablet,10221000,SAM2,# filmomh. tabl.,compr. pellic. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,400,mg,NULL,mg,NULL,NULL,NULL,M01AE01,1200,mg,,ibuprofen 400 mg tablet (or.),ibuprofen oraal 400 mg
BEL,amoxicilline + clavulaanzuur,3408,Amoxiclav Sandoz tabl. (deelb.) 875 mg + 125 mg,Sandoz,Amoxiclav Sandoz 875/125 tabl. (deelb.) 10 x,1645241,225355-03,Amoxiclav Sandoz 875/125 tabl. (deelb.) 10x,Amoxiclav Sandoz 875/125 compr. (séc.) 10x,10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE225355&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE225355&leafletType=rcp,SAM2,SAM2,amoxicilline,,tablet,Tablet,10219000,SAM2,# tabl.,compr. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,875,mg,NULL,mg,NULL,NULL,NULL,J01CR02,1000,mg,,amoxicilline 875 mg + clavulaanzuur 125 mg tablet (or.),amoxicilline + clavulaanzuur oraal 875 mg + 125 mg
BEL,amoxicilline + clavulaanzuur,3408,Amoxiclav Sandoz tabl. (deelb.) 875 mg + 125 mg,Sandoz,Amoxiclav Sandoz 875/125 tabl. (deelb.) 20 x,1715127,225355-08,Amoxiclav Sandoz 875/125 tabl. (deelb.) 20x,Amoxiclav Sandoz 875/125 compr. (séc.) 20x,20,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE225355&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE225355&leafletType=rcp,SAM2,SAM2,amoxicilline,,tablet,Tablet,10219000,SAM2,# tabl.,compr. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,875,mg,NULL,mg,NULL,NULL,NULL,J01CR02,1000,mg,,amoxicilline 875 mg + clavulaanzuur 125 mg tablet (or.),amoxicilline + clavulaanzuur oraal 875 mg + 125 mg
BEL,amoxicilline + clavulaanzuur,3403,AmoclaneEG filmomh. tabl. (deelb.) 875 mg + 125 mg,EG,AmoclaneEG 875/125 filmomh. tabl. (deelb.) 10 x,2622389,225172-03,AmoclaneEG 875/125 filmomh. tabl. (deelb.) 10x,AmoclaneEG 875/125 compr. pellic. (séc.) 10x,10,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE225172&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE225172&leafletType=rcp,SAM2,SAM2,amoxicilline,,filmomhulde tablet,Filmomhulde tablet,10221000,SAM2,# filmomh. tabl.,compr. pellic. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,875,mg,NULL,mg,NULL,NULL,NULL,J01CR02,1000,mg,,amoxicilline 875 mg + clavulaanzuur 125 mg tablet (or.),amoxicilline + clavulaanzuur oraal 875 mg + 125 mg
BEL,amoxicilline + clavulaanzuur,3403,AmoclaneEG filmomh. tabl. (deelb.) 875 mg + 125 mg,EG,AmoclaneEG 875/125 filmomh. tabl. (deelb.) 20 x,2622264,225172-08,AmoclaneEG 875/125 filmomh. tabl. (deelb.) 20x,AmoclaneEG 875/125 compr. pellic. (séc.) 20x,20,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE225172&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE225172&leafletType=rcp,SAM2,SAM2,amoxicilline,,filmomhulde tablet,Filmomhulde tablet,10221000,SAM2,# filmomh. tabl.,compr. pellic. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,875,mg,NULL,mg,NULL,NULL,NULL,J01CR02,1000,mg,,amoxicilline 875 mg + clavulaanzuur 125 mg tablet (or.),amoxicilline + clavulaanzuur oraal 875 mg + 125 mg
BEL,insuline aspart + insuline aspart,3357,NovoMix 30 inj. susp. s.c. FlexPen [voorgev. pen] 30 E + 70 E / 1 ml,Novo Nordisk,NovoMix 30 30/70 inj. susp. s.c. FlexPen [voorgev. pen] 5 x 3 ml,2074102,222503-01,NovoMix 30 30/70 inj. susp. s.c. FlexPen [voorgev. pen] 5x3ml,NovoMix 30 30/70 susp. inj. s.c. FlexPen [stylo prérempli] 5x3ml,5,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=EU/1/00/142/009&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=EU/1/00/142/009&leafletType=rcp,SAM2,SAM2,insuline aspart,,suspensie voor injectie in een voorgevulde pen,Suspensie voor injectie in een voorgevulde pen,50063200,SAM2,inj. susp. #,susp. inj. #,?,?,subcutaan gebruik,subcutaneous use,Subcutaan gebruik,20066000,,30.0000/70.0000,1,NULL,1,1,mL,mL,A10AD05,40,E,,insuline aspart 30 E + insuline aspart protamine 70 E / 1 ml suspensie voor injectie (s.c.),insuline aspart + insuline aspart protamine injectie 30 E + 70 E / 1 ml
BEL,insuline aspart + insuline aspart,3354,NovoMix 30 inj. susp. s.c. Penfill [patr.] 30 E + 70 E / 1 ml,Novo Nordisk,NovoMix 30 30/70 inj. susp. s.c. Penfill [patr.] 5 x 3 ml,2071694,222293-01,NovoMix 30 30/70 inj. susp. s.c. Penfill [patr.] 5x3ml,NovoMix 30 30/70 susp. inj. s.c. Penfill [cart.] 5x3ml,5,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=EU/1/00/142/004&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=EU/1/00/142/004&leafletType=rcp,SAM2,SAM2,insuline aspart,,suspensie voor injectie in een patroon,Suspensie voor injectie in een patroon,50063100,SAM2,inj. susp. #,susp. inj. #,?,?,subcutaan gebruik,subcutaneous use,Subcutaan gebruik,20066000,,30.0000/70.0000,1,NULL,1,1,mL,mL,A10AD05,40,E,,insuline aspart 30 E + insuline aspart protamine 70 E / 1 ml suspensie voor injectie (s.c.),insuline aspart + insuline aspart protamine injectie 30 E + 70 E / 1 ml
BEL,ibuprofen,3351,Extrapan 5 % transderm. lok. gel 50 mg / 1 g,Qualiphar,Extrapan 5 % transderm. lok. gel 50 g 50 mg / 1 g,1626233,221471-01,Extrapan 5 % transderm. lok. gel 50g 50mg/1g,Extrapan 5 % gel transderm. local 50g 50mg/1g,NULL,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221471&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221471&leafletType=rcp,SAM2,SAM2,ibuprofen,,gel voor transdermaal lokaal gebruik,Gel voor transdermaal gebruik,10546250,SAM2,# gel,gel #,?,?,transdermaal lokaal gebruik,NULL,NULL,NULL,,50,mg,NULL,mg,1,g,g,M02AA13,500,mg,,ibuprofen 50 mg / 1 g gel (transderm. lok.),ibuprofen gel transdermaal lokaal 50 mg / 1 g
BEL,amoxicilline,3349,Amoxicilline Sandoz harde caps. 500 mg,Sandoz,Amoxicilline Sandoz harde caps. 16 x 500 mg,2358810,221401-03,Amoxicilline Sandoz harde caps. 16x 500mg,Amoxicilline Sandoz gél. 16x 500mg,16,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221401&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221401&leafletType=rcp,SAM2,SAM2,amoxicilline,,"capsule, hard","Capsule, hard",10210000,SAM2,# harde caps.,gél. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,500,mg,NULL,mg,NULL,NULL,NULL,J01CA04,1000,mg,,amoxicilline 500 mg capsule (or.),amoxicilline oraal 500 mg
BEL,enalapril,3347,Enalapril EG tabl. (deelb.) 20 mg,EG,Enalapril EG tabl. (deelb.) 98 x 20 mg,1753011,221365-09,Enalapril EG tabl. (deelb.) 98x 20mg,Enalapril EG compr. (séc.) 98x 20mg,98,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221365&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221365&leafletType=rcp,SAM2,SAM2,enalapril,,tablet,Tablet,10219000,SAM2,# tabl.,compr. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,20,mg,NULL,mg,NULL,NULL,NULL,C09AA02,10,mg,,enalapril maleaat 20 mg tablet (or.),enalapril oraal 20 mg
BEL,enalapril,3345,Enalapril EG tabl. (deelb.) 5 mg,EG,Enalapril EG tabl. (deelb.) 28 x 5 mg,1670777,221347-03,Enalapril EG tabl. (deelb.) 28x 5mg,Enalapril EG compr. (séc.) 28x 5mg,28,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221347&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221347&leafletType=rcp,SAM2,SAM2,enalapril,,tablet,Tablet,10219000,SAM2,# tabl.,compr. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,5,mg,NULL,mg,NULL,NULL,NULL,C09AA02,10,mg,,enalapril maleaat 5 mg tablet (or.),enalapril oraal 5 mg
BEL,diclofenac,3343,Diclofenac Sandoz maagsapresist. tabl. 50 mg,Sandoz,Diclofenac Sandoz maagsapresist. tabl. 30 x 50 mg,1541382,221322-01,Diclofenac Sandoz maagsapresist. tabl. 30x 50mg,Diclofenac Sandoz compr. gastro-résist. 30x 50mg,30,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221322&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221322&leafletType=rcp,SAM2,SAM2,diclofenac,,maagsapresistente tablet,Maagsapresistente tablet,10225000,SAM2,# maagsapresist. tabl.,compr. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,50,mg,NULL,mg,NULL,NULL,NULL,M01AB05,100,mg,,diclofenac natrium 50 mg maagsapresistente tablet (or.),diclofenac oraal 50 mg
BEL,diclofenac,3343,Diclofenac Sandoz maagsapresist. tabl. 50 mg,Sandoz,Diclofenac Sandoz maagsapresist. tabl. 50 x 50 mg,1541390,221322-02,Diclofenac Sandoz maagsapresist. tabl. 50x 50mg,Diclofenac Sandoz compr. gastro-résist. 50x 50mg,50,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221322&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE221322&leafletType=rcp,SAM2,SAM2,diclofenac,,maagsapresistente tablet,Maagsapresistente tablet,10225000,SAM2,# maagsapresist. tabl.,compr. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,50,mg,NULL,mg,NULL,NULL,NULL,M01AB05,100,mg,,diclofenac natrium 50 mg maagsapresistente tablet (or.),diclofenac oraal 50 mg
BEL,omeprazol,3277,Omeprazol Mylan harde maagsapresist. caps. 20 mg,Mylan,Omeprazole Mylan harde maagsapresist. caps. 100 x 20 mg (UD),3342839,496053-08,Omeprazole Mylan harde maagsapresist. caps. 100x 20mg (UD),Omeprazole Mylan gél. gastro-résist. 100x 20mg (UD),100,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE496053&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE496053&leafletType=rcp,SAM2,SAM2,omeprazol,,"maagsapresistente capsule, hard","Maagsapresistente capsule, hard",10212000,SAM2,# harde maagsapresist. caps.,gél. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,20,mg,NULL,mg,NULL,NULL,NULL,NULL,NULL,NULL,,omeprazol 20 mg maagsapresistente capsule (or.),omeprazol oraal 20 mg
BEL,omeprazol,3277,Omeprazol Mylan harde maagsapresist. caps. 20 mg,Mylan,Omeprazol Mylan harde maagsapresist. caps. 100 x 20 mg,2417749,219116-11,Omeprazol Mylan harde maagsapresist. caps. 100x 20mg,Omeprazol Mylan gél. gastro-résist. 100x 20mg,100,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE219116&leafletType=skp,https://bijsluiters.fagg-afmps.be/registrationSearchServlet?key=BE219116&leafletType=rcp,SAM2,SAM2,omeprazol,,"maagsapresistente capsule, hard","Maagsapresistente capsule, hard",10212000,SAM2,# harde maagsapresist. caps.,gél. gastro-résist. #,?,?,oraal gebruik,oral use,Oraal gebruik,20053000,,20,mg,NULL,mg,NULL,NULL,NULL,A02BC01,20,mg,,omeprazol 20 mg maagsapresistente capsule (or.),omeprazol oraal 20 mg
